,Season,Lg,Tm,W,L,Finish,Age,Ht.,Wt.,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Team,Start_Year,End_Year
1092,2017-18,NBA,PHO,21.0,61.0,5.0,23.7,6-7,215.0,82.0,240.3,38.5,87.1,0.442,9.3,27.9,0.334,29.1,59.2,0.492,17.7,23.9,0.741,10.3,33.9,44.1,21.3,6.9,4.5,15.7,22.0,103.9,PHO,2017,2018
1093,2016-17,NBA,PHO,24.0,58.0,5.0,25.0,6-6,219.0,82.0,241.8,39.9,88.5,0.45,7.5,22.6,0.332,32.4,65.9,0.491,20.4,26.3,0.776,11.9,33.1,45.0,19.6,8.2,4.9,15.4,24.8,107.7,PHO,2016,2017
1094,2015-16,NBA,PHO,23.0,59.0,4.0,26.0,6-7,223.0,82.0,240.3,37.2,85.6,0.435,9.0,25.8,0.348,28.2,59.8,0.472,17.5,23.2,0.751,11.5,33.3,44.8,20.7,7.7,3.8,17.2,22.7,100.9,PHO,2015,2016
1095,2014-15,NBA,PHO,39.0,43.0,3.0,25.7,6-6,217.0,82.0,242.4,38.8,85.8,0.452,8.5,25.0,0.341,30.2,60.9,0.497,16.4,21.5,0.76,10.9,32.2,43.2,20.2,8.5,4.7,15.1,21.3,102.4,PHO,2014,2015
1096,2013-14,NBA,PHO,48.0,34.0,3.0,26.2,6-6,218.0,82.0,240.9,38.7,83.5,0.463,9.3,25.1,0.372,29.4,58.4,0.503,18.5,24.4,0.758,11.3,31.7,43.0,19.1,8.4,4.6,15.3,21.9,105.2,PHO,2013,2014
1097,2012-13,NBA,PHO,25.0,57.0,5.0,26.9,6-7,220.0,82.0,241.5,37.3,84.4,0.443,5.9,17.7,0.33,31.5,66.6,0.473,14.7,19.7,0.744,11.7,29.9,41.6,22.6,8.0,5.3,15.6,20.6,95.2,PHO,2012,2013
1098,2011-12,NBA,PHO,33.0,33.0,3.0,28.9,6-7,222.0,66.0,240.0,37.8,82.5,0.458,6.7,19.6,0.343,31.1,62.9,0.494,16.0,21.2,0.757,10.9,30.8,41.7,22.5,6.5,5.5,14.1,18.7,98.4,PHO,2011,2012
1099,2010-11,NBA,PHO,40.0,42.0,2.0,29.6,6-7,221.0,82.0,244.0,39.3,83.5,0.47,8.5,22.6,0.377,30.7,60.8,0.505,18.0,23.6,0.759,10.0,30.2,40.2,23.7,6.6,4.4,14.3,20.3,105.0,PHO,2010,2011
1100,2009-10,NBA,PHO,54.0,28.0,2.0,28.5,6-7,222.0,82.0,240.6,40.7,82.8,0.492,8.9,21.6,0.412,31.8,61.2,0.52,19.9,25.8,0.77,11.1,31.9,43.0,23.3,5.8,5.1,14.8,20.9,110.2,PHO,2009,2010
1101,2008-09,NBA,PHO,46.0,36.0,2.0,29.5,6-7,229.0,82.0,240.9,41.1,81.6,0.504,6.7,17.6,0.383,34.4,64.0,0.537,20.4,27.5,0.744,11.0,30.7,41.7,23.2,7.2,5.1,15.7,20.6,109.4,PHO,2008,2009
1102,2007-08,NBA,PHO,55.0,27.0,2.0,29.3,6-6,217.0,82.0,241.2,41.4,82.7,0.5,8.5,21.5,0.393,32.9,61.2,0.538,18.9,24.1,0.783,8.8,32.7,41.5,26.7,6.5,6.3,14.4,19.9,110.1,PHO,2007,2008
1103,2006-07,NBA,PHO,61.0,21.0,1.0,27.6,6-6,212.0,82.0,242.7,41.3,83.6,0.494,9.6,24.0,0.399,31.7,59.6,0.532,18.0,22.3,0.808,9.0,31.5,40.5,25.9,6.7,4.8,14.5,20.2,110.2,PHO,2006,2007
1104,2005-06,NBA,PHO,54.0,28.0,1.0,27.5,6-6,209.0,82.0,243.4,41.8,87.4,0.479,10.2,25.6,0.399,31.6,61.8,0.511,14.5,18.0,0.806,9.5,32.3,41.8,26.6,6.7,5.0,13.3,20.5,108.4,PHO,2005,2006
1105,2004-05,NBA,PHO,62.0,20.0,1.0,25.2,6-7,220.0,82.0,241.2,40.9,85.6,0.477,9.7,24.7,0.393,31.2,60.9,0.512,19.0,25.4,0.748,11.8,32.3,44.1,23.5,7.0,5.5,13.7,19.1,110.4,PHO,2004,2005
1106,2003-04,NBA,PHO,29.0,53.0,6.0,24.4,6-7,221.0,82.0,240.6,36.1,81.4,0.443,5.1,14.7,0.345,31.0,66.7,0.465,17.0,22.7,0.746,11.3,29.3,40.6,19.3,9.0,4.7,15.2,22.7,94.2,PHO,2003,2004
1107,2002-03,NBA,PHO,44.0,38.0,4.0,25.2,6-7,217.0,82.0,241.5,36.6,82.6,0.443,4.8,14.0,0.343,31.8,68.6,0.464,17.4,23.5,0.742,12.8,29.8,42.5,21.0,8.1,4.9,14.7,22.0,95.5,PHO,2002,2003
1108,2001-02,NBA,PHO,36.0,46.0,6.0,26.5,6-6,217.0,82.0,241.8,37.8,84.6,0.447,4.4,13.4,0.327,33.4,71.2,0.469,15.2,19.9,0.767,13.1,29.6,42.7,22.4,8.1,4.9,14.7,21.8,95.1,PHO,2001,2002
1109,2000-01,NBA,PHO,51.0,31.0,3.0,28.6,6-6,219.0,82.0,241.5,35.9,82.4,0.436,4.0,12.9,0.315,31.9,69.5,0.458,18.2,24.1,0.755,11.8,30.8,42.7,23.2,9.5,5.2,15.2,22.7,94.0,PHO,2000,2001
1110,1999-00,NBA,PHO,53.0,29.0,3.0,28.6,6-7,222.0,82.0,241.5,37.7,82.6,0.457,5.6,15.2,0.368,32.1,67.4,0.477,17.9,23.6,0.759,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9,PHO,1999,2000
1111,1998-99,NBA,PHO,27.0,23.0,3.0,29.3,6-7,221.0,50.0,241.0,35.9,80.1,0.449,5.2,14.0,0.372,30.7,66.0,0.465,18.5,24.3,0.76,12.0,28.4,40.3,25.0,8.9,4.0,13.6,20.4,95.6,PHO,1998,1999
1112,1997-98,NBA,PHO,56.0,26.0,3.0,28.2,6-6,210.0,82.0,243.4,38.3,81.8,0.468,5.3,14.8,0.356,33.0,67.1,0.492,17.8,23.8,0.749,12.1,29.9,42.0,25.9,9.2,5.2,15.1,21.5,99.6,PHO,1997,1998
1113,1996-97,NBA,PHO,40.0,42.0,4.0,28.5,6-6,208.0,82.0,242.1,38.3,81.8,0.469,6.4,17.4,0.369,31.9,64.4,0.496,19.7,25.9,0.761,11.2,29.0,40.1,25.2,8.1,3.9,14.4,21.1,102.8,PHO,1996,1997
1114,1995-96,NBA,PHO,41.0,41.0,4.0,27.9,6-6,211.0,82.0,243.4,38.5,81.4,0.473,4.0,12.0,0.332,34.5,69.4,0.498,23.3,30.1,0.771,12.3,30.5,42.8,24.4,7.6,4.0,14.7,21.7,104.3,PHO,1995,1996
1115,1994-95,NBA,PHO,59.0,23.0,1.0,29.2,6-6,212.0,82.0,241.8,40.9,85.0,0.482,7.1,19.3,0.369,33.8,65.6,0.515,21.7,28.7,0.756,12.5,29.3,41.8,26.8,8.4,3.8,14.2,22.4,110.6,PHO,1994,1995
1116,1993-94,NBA,PHO,56.0,26.0,2.0,28.7,6-6,217.0,82.0,240.3,41.8,86.3,0.484,4.2,12.7,0.33,37.6,73.6,0.511,20.4,28.1,0.728,14.9,29.9,44.8,27.6,9.1,5.6,15.9,20.0,108.2,PHO,1993,1994
1117,1992-93,NBA,PHO,62.0,20.0,1.0,28.2,6-5,212.0,82.0,240.6,42.6,86.5,0.493,4.9,13.4,0.363,37.8,73.1,0.516,23.3,31.0,0.753,13.9,30.6,44.5,25.5,9.2,5.5,16.6,21.2,113.4,PHO,1992,1993
1118,1991-92,NBA,PHO,53.0,29.0,3.0,27.0,6-6,207.0,82.0,241.5,43.3,88.0,0.492,2.8,7.3,0.381,40.6,80.8,0.502,22.7,29.2,0.776,13.3,31.2,44.5,26.9,8.2,7.1,15.1,22.6,112.1,PHO,1991,1992
1119,1990-91,NBA,PHO,55.0,27.0,3.0,26.9,6-6,207.0,82.0,240.6,43.6,87.8,0.496,1.7,5.3,0.319,41.9,82.5,0.508,25.2,32.7,0.77,13.8,31.7,45.5,26.9,8.4,6.5,15.9,22.6,114.0,PHO,1990,1991
1120,1989-90,NBA,PHO,54.0,28.0,3.0,26.7,6-6,208.0,82.0,242.1,43.2,87.1,0.496,2.1,6.6,0.324,41.1,80.4,0.511,26.3,33.1,0.795,12.8,32.3,45.2,25.7,8.1,6.1,15.5,22.3,114.9,PHO,1989,1990
1121,1988-89,NBA,PHO,55.0,27.0,2.0,25.7,6-6,209.0,82.0,240.9,45.8,92.0,0.498,2.0,5.9,0.349,43.7,86.1,0.508,25.0,31.6,0.791,13.4,31.9,45.3,27.8,8.5,5.1,15.6,23.6,118.6,PHO,1988,1989
1122,1987-88,NBA,PHO,28.0,54.0,4.0,27.5,6-6,207.0,82.0,240.6,43.3,89.0,0.486,1.4,4.4,0.331,41.9,84.7,0.494,20.5,26.8,0.764,13.6,29.0,42.6,28.4,8.2,4.3,17.2,24.9,108.5,PHO,1987,1988
1123,1986-87,NBA,PHO,36.0,46.0,5.0,26.0,6-7,204.0,82.0,242.1,43.6,87.7,0.497,0.7,3.1,0.242,42.9,84.6,0.506,23.2,30.5,0.76,13.6,28.9,42.4,28.7,8.6,4.8,18.3,25.0,111.1,PHO,1986,1987
1124,1985-86,NBA,PHO,32.0,50.0,3.0,26.3,6-7,204.0,82.0,241.5,42.9,85.3,0.503,0.5,2.2,0.208,42.4,83.0,0.511,23.8,32.7,0.726,12.6,29.9,42.5,27.7,9.4,4.6,21.5,27.6,110.0,PHO,1985,1986
1125,1984-85,NBA,PHO,36.0,46.0,3.0,26.4,6-6,198.0,82.0,241.5,42.8,87.1,0.491,1.1,3.7,0.283,41.7,83.4,0.5,21.4,27.8,0.771,12.5,29.6,42.1,28.5,8.9,4.3,19.3,24.8,108.0,PHO,1984,1985
1126,1983-84,NBA,PHO,41.0,41.0,4.0,27.2,6-7,200.0,82.0,241.2,44.8,88.0,0.509,0.9,3.5,0.254,43.9,84.5,0.52,20.4,26.9,0.759,13.0,28.0,41.0,27.0,8.5,4.7,17.7,26.2,111.0,PHO,1983,1984
1127,1982-83,NBA,PHO,53.0,29.0,2.0,26.6,6-7,198.0,82.0,240.6,43.4,87.3,0.497,0.5,1.9,0.253,42.9,85.4,0.502,19.8,26.7,0.743,13.3,30.7,44.0,28.0,9.1,6.0,18.8,25.1,107.0,PHO,1982,1983
1128,1981-82,NBA,PHO,46.0,36.0,3.0,26.4,6-7,202.0,82.0,241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85.0,0.496,19.9,26.3,0.758,13.7,30.7,44.4,27.1,9.2,5.2,18.6,24.7,106.2,PHO,1981,1982
1129,1980-81,NBA,PHO,57.0,25.0,1.0,25.7,6-6,203.0,82.0,240.9,43.7,89.3,0.49,0.4,2.0,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15.0,30.4,45.4,26.9,10.7,5.1,21.1,24.3,110.0,PHO,1980,1981
1130,1979-80,NBA,PHO,55.0,27.0,3.0,26.5,6-5,202.0,82.0,240.9,43.5,88.2,0.493,0.8,3.4,0.243,42.7,84.8,0.504,23.2,30.1,0.773,13.1,30.0,43.0,27.8,11.1,4.2,19.9,22.6,111.1,PHO,1979,1980
1131,2023-24,NBA,LAL,47.0,35.0,3.0,28.0,6-7,221.0,82.0,242.1,43.7,87.5,0.499,11.8,31.4,0.377,31.8,56.2,0.567,18.9,24.2,0.782,8.2,34.9,43.1,28.5,7.4,5.5,14.0,15.6,118.0,LAL,2023,2024
1132,2022-23,NBA,LAL,43.0,39.0,5.0,27.9,6-5,212.0,82.0,242.4,42.9,89.0,0.482,10.8,31.2,0.346,32.1,57.8,0.555,20.6,26.6,0.775,10.0,35.7,45.7,25.3,6.4,4.6,14.1,17.9,117.2,LAL,2022,2023
1133,2021-22,NBA,LAL,33.0,49.0,4.0,30.2,6-5,221.0,82.0,243.7,41.6,88.8,0.469,12.0,34.5,0.347,29.7,54.3,0.546,16.8,23.0,0.732,9.5,34.5,44.0,24.0,7.6,5.2,14.5,20.2,112.1,LAL,2021,2022
1134,2020-21,NBA,LAL,42.0,30.0,3.0,28.2,6-6,223.0,72.0,242.4,40.6,86.1,0.472,11.1,31.2,0.354,29.6,54.8,0.539,17.2,23.3,0.739,9.7,34.6,44.2,24.7,7.8,5.4,15.2,19.1,109.5,LAL,2020,2021
1135,2019-20,NBA,LAL,52.0,19.0,1.0,29.5,6-7,224.0,71.0,240.7,42.3,88.3,0.48,11.0,31.6,0.349,31.3,56.7,0.552,17.7,24.3,0.729,10.7,35.1,45.7,25.4,8.6,6.6,15.2,20.7,113.4,LAL,2019,2020
1136,2018-19,NBA,LAL,37.0,45.0,4.0,26.2,6-7,218.0,82.0,241.2,42.6,90.5,0.47,10.3,31.0,0.333,32.2,59.6,0.541,16.3,23.3,0.699,10.2,36.4,46.6,25.6,7.5,5.4,15.7,20.7,111.8,LAL,2018,2019
1137,2017-18,NBA,LAL,35.0,47.0,3.0,23.7,6-7,216.0,82.0,242.7,40.7,88.4,0.461,10.0,29.1,0.345,30.7,59.3,0.517,16.6,23.3,0.714,10.7,35.7,46.4,23.8,7.7,4.7,15.8,21.2,108.1,LAL,2017,2018
1138,2016-17,NBA,LAL,26.0,56.0,4.0,25.1,6-7,216.0,82.0,240.3,39.3,87.4,0.45,8.9,25.7,0.346,30.4,61.6,0.493,17.0,22.6,0.754,11.4,32.1,43.5,20.9,8.2,3.9,15.2,20.7,104.6,LAL,2016,2017
1139,2015-16,NBA,LAL,17.0,65.0,5.0,26.5,6-7,219.0,82.0,240.6,35.1,84.8,0.414,7.8,24.6,0.317,27.3,60.2,0.454,19.3,24.7,0.781,10.7,32.3,43.0,18.0,7.2,4.1,13.7,20.3,97.3,LAL,2015,2016
1140,2014-15,NBA,LAL,21.0,61.0,5.0,27.0,6-7,218.0,82.0,243.0,37.2,85.6,0.435,6.5,18.9,0.344,30.8,66.8,0.461,17.5,23.6,0.741,11.6,32.3,43.9,20.9,7.0,4.5,13.2,21.2,98.5,LAL,2014,2015
1141,2013-14,NBA,LAL,27.0,55.0,5.0,26.8,6-7,214.0,82.0,240.3,38.3,85.1,0.45,9.4,24.8,0.381,28.8,60.3,0.478,17.0,22.4,0.757,9.1,32.0,41.0,24.5,7.5,5.4,15.1,19.8,103.0,LAL,2013,2014
1142,2012-13,NBA,LAL,45.0,37.0,3.0,30.7,6-6,216.0,82.0,240.9,37.1,81.0,0.458,8.7,24.6,0.355,28.4,56.4,0.503,19.3,27.9,0.692,11.5,33.3,44.8,22.2,7.0,5.2,15.0,17.9,102.2,LAL,2012,2013
1143,2011-12,NBA,LAL,41.0,25.0,1.0,29.7,6-7,226.0,66.0,243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,46.2,22.5,5.9,5.3,15.1,16.8,97.3,LAL,2011,2012
1144,2010-11,NBA,LAL,57.0,25.0,1.0,30.2,6-7,220.0,82.0,241.8,38.1,82.4,0.463,6.4,18.1,0.352,31.8,64.3,0.494,18.8,24.1,0.779,12.1,31.9,44.0,22.0,7.3,5.1,13.1,19.0,101.5,LAL,2010,2011
1145,2009-10,NBA,LAL,57.0,25.0,1.0,28.4,6-7,221.0,82.0,241.8,38.3,83.8,0.457,6.5,19.0,0.341,31.9,64.8,0.492,18.5,24.2,0.765,11.9,32.5,44.3,21.1,7.5,4.9,13.4,19.4,101.7,LAL,2009,2010
1146,2008-09,NBA,LAL,65.0,17.0,1.0,27.4,6-7,216.0,82.0,241.2,40.3,85.1,0.474,6.7,18.5,0.361,33.7,66.6,0.505,19.6,25.5,0.77,12.4,31.5,43.9,23.3,8.8,5.1,13.5,20.7,106.9,LAL,2008,2009
1147,2007-08,NBA,LAL,57.0,25.0,1.0,26.7,6-7,219.0,82.0,241.2,39.6,83.1,0.476,8.1,21.4,0.378,31.5,61.8,0.51,21.3,27.7,0.769,11.0,33.2,44.1,24.4,8.0,5.3,14.1,20.6,108.6,LAL,2007,2008
1148,2006-07,NBA,LAL,42.0,40.0,2.0,25.3,6-7,222.0,82.0,244.3,37.8,81.3,0.466,7.4,21.0,0.353,30.4,60.2,0.505,20.2,27.1,0.747,10.8,30.4,41.2,22.6,7.3,5.1,15.5,23.0,103.3,LAL,2006,2007
1149,2005-06,NBA,LAL,45.0,37.0,3.0,25.1,6-8,222.0,82.0,242.1,36.5,80.6,0.453,6.7,19.3,0.349,29.8,61.3,0.486,19.7,26.5,0.745,11.8,30.3,42.2,21.1,7.7,4.3,13.9,23.1,99.4,LAL,2005,2006
1150,2004-05,NBA,LAL,34.0,48.0,4.0,26.0,6-6,214.0,82.0,241.2,35.3,80.8,0.437,7.9,22.1,0.355,27.5,58.7,0.467,20.3,26.1,0.777,12.5,30.6,43.2,20.4,6.2,4.2,14.3,21.9,98.7,LAL,2004,2005
1151,2003-04,NBA,LAL,56.0,26.0,1.0,29.8,6-7,228.0,82.0,242.1,36.9,81.4,0.454,4.5,13.6,0.327,32.5,67.8,0.479,19.9,28.7,0.693,12.2,30.9,43.1,23.8,8.3,4.6,13.8,21.1,98.2,LAL,2003,2004
1152,2002-03,NBA,LAL,50.0,32.0,2.0,28.1,6-7,229.0,82.0,243.0,37.7,83.6,0.451,5.9,16.7,0.356,31.8,66.9,0.475,19.0,26.0,0.734,13.1,31.1,44.3,23.3,7.8,5.7,14.5,22.9,100.4,LAL,2002,2003
1153,2001-02,NBA,LAL,58.0,24.0,2.0,27.9,6-7,227.0,82.0,241.2,38.4,83.4,0.461,6.2,17.5,0.354,32.2,65.9,0.489,18.2,26.1,0.699,12.5,31.8,44.3,23.0,7.6,5.8,12.7,22.2,101.3,LAL,2001,2002
1154,2000-01,NBA,LAL,56.0,26.0,1.0,29.2,6-7,226.0,82.0,242.7,37.9,81.5,0.465,5.4,15.5,0.344,32.6,66.0,0.494,19.4,28.5,0.683,13.2,31.5,44.7,23.0,6.9,6.0,14.4,22.8,100.6,LAL,2000,2001
1155,1999-00,NBA,LAL,67.0,15.0,1.0,29.2,6-7,227.0,82.0,241.5,38.3,83.4,0.459,4.2,12.8,0.329,34.1,70.6,0.482,20.1,28.9,0.696,13.6,33.4,47.0,23.4,7.5,6.5,13.9,22.5,100.8,LAL,1999,2000
1156,1998-99,NBA,LAL,31.0,19.0,2.0,27.5,6-7,227.0,50.0,241.0,36.8,78.7,0.468,4.8,13.7,0.352,32.0,65.0,0.492,20.5,30.1,0.683,12.4,29.6,42.0,21.9,7.8,5.7,15.1,24.6,99.0,LAL,1998,1999
1157,1997-98,NBA,LAL,61.0,21.0,2.0,25.8,6-6,220.0,82.0,241.8,38.4,79.7,0.481,6.1,17.3,0.351,32.3,62.5,0.517,22.7,33.5,0.679,13.2,30.1,43.3,24.5,9.0,6.8,15.3,22.7,105.5,LAL,1997,1998
1158,1996-97,NBA,LAL,56.0,26.0,2.0,26.5,6-6,216.0,82.0,243.0,36.8,81.0,0.454,6.7,18.3,0.367,30.1,62.7,0.48,19.7,28.4,0.692,13.3,29.4,42.8,22.5,9.0,7.0,14.9,22.2,100.0,LAL,1996,1997
1159,1995-96,NBA,LAL,53.0,29.0,2.0,27.1,6-6,204.0,82.0,240.0,39.2,81.8,0.48,5.8,16.6,0.351,33.4,65.2,0.512,18.6,25.0,0.746,12.1,28.1,40.2,25.4,8.8,6.3,14.2,20.8,102.9,LAL,1995,1996
1160,1994-95,NBA,LAL,48.0,34.0,3.0,25.9,6-7,204.0,82.0,242.7,40.0,86.4,0.463,6.4,18.2,0.352,33.6,68.2,0.493,18.6,25.3,0.735,13.7,28.2,42.0,25.3,9.1,6.9,15.2,23.6,105.1,LAL,1994,1995
1161,1993-94,NBA,LAL,33.0,49.0,5.0,26.5,6-6,206.0,82.0,240.9,40.1,89.2,0.45,2.9,9.8,0.3,37.2,79.4,0.468,17.2,24.0,0.717,15.4,26.9,42.2,24.2,9.2,5.6,14.6,22.9,100.4,LAL,1993,1994
1162,1992-93,NBA,LAL,39.0,43.0,5.0,28.0,6-7,213.0,82.0,241.8,40.4,85.3,0.473,2.3,7.6,0.299,38.1,77.7,0.49,21.2,28.1,0.756,13.5,27.9,41.4,24.5,9.5,5.3,15.4,21.7,104.2,LAL,1992,1993
1163,1991-92,NBA,LAL,43.0,39.0,6.0,28.3,6-6,208.0,82.0,241.8,38.8,85.1,0.456,1.5,5.4,0.267,37.4,79.7,0.469,21.3,27.8,0.766,14.1,26.8,40.9,22.0,9.2,4.9,13.3,18.8,100.4,LAL,1991,1992
1164,1990-91,NBA,LAL,58.0,24.0,2.0,28.4,6-7,217.0,82.0,241.8,40.8,84.3,0.484,2.8,9.1,0.304,38.0,75.2,0.505,22.0,27.6,0.798,13.1,29.8,42.9,25.5,7.8,4.7,14.7,18.6,106.3,LAL,1990,1991
1165,1989-90,NBA,LAL,63.0,19.0,1.0,28.9,6-7,211.0,82.0,242.1,41.9,85.5,0.49,3.8,10.3,0.367,38.1,75.2,0.507,23.2,29.5,0.787,13.4,30.0,43.4,27.2,8.0,5.4,15.0,21.2,110.7,LAL,1989,1990
1166,1988-89,NBA,LAL,57.0,25.0,1.0,29.5,6-7,211.0,82.0,241.5,43.7,87.1,0.502,2.8,8.1,0.34,40.9,79.0,0.518,24.5,30.6,0.802,13.3,31.9,45.2,27.8,8.8,5.1,16.4,20.4,114.7,LAL,1988,1989
1167,1987-88,NBA,LAL,62.0,20.0,1.0,28.9,6-7,211.0,82.0,241.5,43.6,86.3,0.505,1.7,5.8,0.297,41.9,80.5,0.52,23.9,30.2,0.789,13.1,30.4,43.5,28.6,8.2,4.9,16.1,20.9,112.8,LAL,1987,1988
1168,1986-87,NBA,LAL,65.0,17.0,1.0,27.8,6-7,209.0,82.0,240.6,45.6,88.4,0.516,2.0,5.5,0.367,43.6,82.9,0.526,24.5,31.1,0.789,13.7,30.7,44.4,29.6,8.9,5.9,16.6,22.6,117.8,LAL,1986,1987
1169,1985-86,NBA,LAL,62.0,20.0,1.0,28.1,6-8,210.0,82.0,241.8,46.8,89.5,0.522,1.7,5.0,0.337,45.1,84.6,0.533,22.1,28.4,0.778,13.4,31.2,44.6,29.7,8.5,5.1,17.9,24.8,117.3,LAL,1985,1986
1170,1984-85,NBA,LAL,62.0,20.0,1.0,27.4,6-7,208.0,82.0,240.9,48.2,88.5,0.545,1.1,3.6,0.305,47.1,84.9,0.555,20.8,27.2,0.763,13.0,31.1,44.1,31.4,8.5,5.9,18.7,23.5,118.2,LAL,1984,1985
1171,1983-84,NBA,LAL,54.0,28.0,1.0,27.5,6-7,206.0,82.0,241.2,47.0,88.4,0.532,0.7,2.8,0.257,46.3,85.7,0.54,20.9,27.7,0.754,13.4,30.5,43.8,29.9,8.9,5.8,19.2,25.0,115.6,LAL,1983,1984
1172,1982-83,NBA,LAL,58.0,24.0,1.0,26.9,6-7,200.0,82.0,240.6,48.3,91.6,0.528,0.1,1.2,0.104,48.2,90.4,0.533,18.2,24.8,0.736,15.1,29.7,44.7,30.7,10.3,5.8,19.3,23.5,115.0,LAL,1982,1983
1173,1981-82,NBA,LAL,57.0,25.0,1.0,26.8,6-7,199.0,82.0,242.1,47.8,92.5,0.517,0.2,1.1,0.138,47.6,91.4,0.521,18.9,26.4,0.717,15.3,30.5,45.9,28.7,10.3,6.3,17.9,24.4,114.6,LAL,1981,1982
1174,1980-81,NBA,LAL,54.0,28.0,2.0,27.0,6-7,196.0,82.0,241.5,46.1,90.0,0.512,0.2,1.1,0.181,45.9,88.9,0.516,18.8,25.8,0.729,14.2,30.4,44.6,28.8,9.9,6.7,19.0,23.8,111.2,LAL,1980,1981
1175,1979-80,NBA,LAL,60.0,22.0,1.0,26.2,6-7,202.0,82.0,242.4,47.5,89.9,0.529,0.2,1.2,0.2,47.3,88.6,0.534,19.8,25.5,0.775,13.2,32.4,45.6,29.4,9.4,6.7,20.0,21.8,115.1,LAL,1979,1980
1176,2023-24,NBA,SAC,46.0,36.0,4.0,26.4,6-6,212.0,82.0,242.1,43.3,90.9,0.477,14.4,39.3,0.366,29.0,51.7,0.561,15.5,20.9,0.745,10.8,33.2,44.0,28.3,7.6,4.2,13.1,19.9,116.6,SAC,2023,2024
1177,2022-23,NBA,SAC,48.0,34.0,1.0,25.4,6-6,213.0,82.0,241.8,43.6,88.2,0.494,13.8,37.3,0.369,29.8,50.9,0.586,19.8,25.1,0.79,9.5,32.9,42.5,27.3,7.0,3.4,13.5,19.7,120.7,SAC,2022,2023
1178,2021-22,NBA,SAC,30.0,52.0,5.0,25.8,6-6,215.0,82.0,241.5,40.5,88.1,0.46,11.4,33.2,0.344,29.1,54.9,0.53,17.9,23.3,0.768,9.6,33.4,42.9,23.7,7.2,4.5,14.1,18.9,110.3,SAC,2021,2022
1179,2020-21,NBA,SAC,31.0,41.0,5.0,25.6,6-6,214.0,72.0,240.3,42.6,88.6,0.481,12.1,33.3,0.364,30.5,55.3,0.551,16.4,22.0,0.745,9.4,32.0,41.4,25.5,7.5,5.0,13.4,19.4,113.7,SAC,2020,2021
1180,2019-20,NBA,SAC,31.0,41.0,4.0,27.0,6-6,218.0,72.0,242.4,40.9,88.4,0.462,12.7,34.9,0.364,28.2,53.5,0.527,15.7,20.3,0.77,9.7,32.9,42.6,23.8,7.7,4.1,14.5,22.2,110.1,SAC,2019,2020
1181,2018-19,NBA,SAC,39.0,43.0,3.0,24.8,6-6,218.0,82.0,240.6,43.2,93.1,0.464,11.3,29.9,0.378,31.9,63.2,0.504,16.5,22.7,0.726,11.0,34.4,45.4,25.4,8.3,4.4,13.4,21.4,114.2,SAC,2018,2019
1182,2017-18,NBA,SAC,27.0,55.0,4.0,26.3,6-6,214.0,82.0,240.9,38.8,86.1,0.45,9.0,24.0,0.375,29.8,62.1,0.479,12.3,16.7,0.735,9.5,31.4,40.9,21.6,7.8,4.1,13.7,20.0,98.8,SAC,2017,2018
1183,2016-17,NBA,SAC,32.0,50.0,3.0,27.8,6-6,220.0,82.0,242.4,37.9,82.1,0.461,9.0,23.9,0.376,28.9,58.2,0.496,18.1,23.3,0.775,8.7,32.3,41.1,22.5,7.6,4.0,14.6,20.3,102.8,SAC,2016,2017
1184,2015-16,NBA,SAC,33.0,49.0,3.0,26.6,6-6,220.0,82.0,241.5,40.0,86.4,0.464,8.0,22.4,0.359,32.0,64.0,0.5,18.5,25.5,0.725,10.6,33.7,44.2,24.5,8.9,4.5,16.2,20.4,106.6,SAC,2015,2016
1185,2014-15,NBA,SAC,29.0,53.0,4.0,26.0,6-7,221.0,82.0,242.1,36.7,80.7,0.455,5.6,16.5,0.341,31.1,64.2,0.484,22.3,29.3,0.762,10.9,33.3,44.2,20.3,6.7,4.0,16.3,20.7,101.3,SAC,2014,2015
1186,2013-14,NBA,SAC,28.0,54.0,4.0,24.9,6-6,223.0,82.0,241.8,36.9,82.5,0.447,6.0,18.0,0.333,30.9,64.5,0.479,20.7,27.3,0.759,12.1,32.4,44.5,18.9,7.2,3.9,15.2,22.5,100.5,SAC,2013,2014
1187,2012-13,NBA,SAC,28.0,54.0,4.0,25.6,6-6,221.0,82.0,241.8,37.6,84.2,0.447,7.4,20.5,0.363,30.2,63.7,0.474,17.5,22.8,0.769,11.5,29.1,40.6,20.8,8.2,4.2,14.6,20.9,100.2,SAC,2012,2013
1188,2011-12,NBA,SAC,22.0,44.0,5.0,24.3,6-6,222.0,66.0,241.1,37.7,86.5,0.436,6.2,19.7,0.316,31.5,66.8,0.471,17.1,23.2,0.736,13.4,29.5,42.9,19.3,8.5,4.9,14.4,19.5,98.8,SAC,2011,2012
